8.700000e-08 2.470188e-81 1.962105e-61 5.713911e-11
8.800000e-08 5.099038e-81 3.481142e-61 6.860378e-11
8.900000e-08 1.052559e-80 6.176199e-61 8.236878e-11
9.000000e-08 2.172724e-80 1.095774e-60 9.889565e-11
9.100000e-08 4.485003e-80 1.944108e-60 1.187386e-10
9.200000e-08 9.258080e-80 3.449212e-60 1.425628e-10
9.300000e-08 1.911081e-79 6.119549e-60 1.711674e-10
9.400000e-08 3.944912e-79 1.085723e-59 2.055112e-10
9.500000e-08 8.143207e-79 1.926276e-59 2.467460e-10
9.600000e-08 1.680945e-78 3.417575e-59 2.962543e-10
9.700000e-08 3.469859e-78 6.063419e-59 3.556962e-10
9.800000e-08 7.162588e-78 1.075764e-58 4.270648e-10
9.900000e-08 1.478523e-77 1.908608e-58 5.127532e-10
1.000000e-07 3.052013e-77 3.386228e-58 6.156345e-10
1.010000e-07 6.300057e-77 6.007804e-58 7.391585e-10
1.020000e-07 1.300477e-76 1.065897e-57 8.874669e-10
1.030000e-07 2.684484e-76 1.891101e-57 1.065533e-09
1.040000e-07 5.541394e-76 3.355169e-57 1.279326e-09
1.050000e-07 1.143871e-75 5.952699e-57 1.536016e-09
1.060000e-07 2.361214e-75 1.056120e-56 1.844210e-09
1.070000e-07 4.874090e-75 1.873756e-56 2.214242e-09
1.080000e-07 1.006124e-74 3.324394e-56 2.658518e-09
1.090000e-07 2.076873e-74 5.898099e-56 3.191936e-09
1.100000e-07 4.287144e-74 1.046433e-55 3.832382e-09
1.110000e-07 8.849653e-74 1.856569e-55 4.601330e-09
1.120000e-07 1.826772e-73 3.293902e-55 5.524563e-09
1.130000e-07 3.770879e-73 5.844000e-55 6.633038e-09
1.140000e-07 7.783963e-73 1.036835e-54 7.963924e-09
1.150000e-07 1.606789e-72 1.839540e-54 9.561844e-09
1.160000e-07 3.316783e-72 3.263690e-54 1.148038e-08
1.170000e-07 6.846605e-72 5.790398e-54 1.378386e-08
1.180000e-07 1.413297e-71 1.027325e-53 1.654952e-08
1.190000e-07 2.917371e-71 1.822668e-53 1.987010e-08
1.200000e-07 6.022125e-71 3.233754e-53 2.385693e-08
1.210000e-07 1.243105e-70 5.737287e-53 2.864370e-08
1.220000e-07 2.566056e-70 1.017902e-52 3.439091e-08
1.230000e-07 5.296931e-70 1.805950e-52 4.129128e-08
1.240000e-07 1.093409e-69 3.204093e-52 4.957616e-08
1.250000e-07 2.257047e-69 5.684663e-52 5.952336e-08
1.260000e-07 4.659066e-69 1.008566e-51 7.146642e-08
1.270000e-07 9.617385e-69 1.789385e-51 8.580580e-08
1.280000e-07 1.985250e-68 3.174705e-51 1.030223e-07
1.290000e-07 4.098013e-68 5.632522e-51 1.236932e-07
1.300000e-07 8.459244e-68 9.993150e-51 1.485116e-07
1.310000e-07 1.746183e-67 1.772972e-50 1.783097e-07
1.320000e-07 3.604524e-67 3.145585e-50 2.140866e-07
1.330000e-07 7.440567e-67 5.580859e-50 2.570420e-07
1.340000e-07 1.535905e-66 9.901490e-50 3.086162e-07
1.350000e-07 3.170461e-66 1.756710e-49 3.705384e-07
1.360000e-07 6.544562e-66 3.116733e-49 4.448851e-07
1.370000e-07 1.350948e-65 5.529670e-49 5.341490e-07
1.380000e-07 2.788669e-65 9.810671e-49 6.413233e-07
1.390000e-07 5.756455e-65 1.740597e-48 7.700015e-07
1.400000e-07 1.188265e-64 3.088146e-48 9.244984e-07
1.410000e-07 2.452853e-64 5.478950e-48 1.109994e-06
1.420000e-07 5.063253e-64 9.720685e-48 1.332709e-06
1.430000e-07 1.045172e-63 1.724632e-47 1.600110e-06
1.440000e-07 2.157476e-63 3.059821e-47 1.921164e-06
1.450000e-07 4.453528e-63 5.428696e-47 2.306636e-06
1.460000e-07 9.193107e-63 9.631524e-47 2.769451e-06
1.470000e-07 1.897669e-62 1.708813e-46 3.325127e-06
1.480000e-07 3.917226e-62 3.031755e-46 3.992297e-06
1.490000e-07 8.086058e-62 5.378902e-46 4.793330e-06
1.500000e-07 1.669149e-61 9.543182e-46 5.755088e-06
1.510000e-07 3.445507e-61 1.693139e-45 6.909817e-06
1.520000e-07 7.112321e-61 3.003947e-45 8.296236e-06
1.530000e-07 1.468147e-60 5.329566e-45 9.960834e-06
1.540000e-07 3.030594e-60 9.455649e-45 1.195942e-05
1.550000e-07 6.255844e-60 1.677610e-44 1.435902e-05
1.560000e-07 1.291350e-59 2.976394e-44 1.724009e-05
1.570000e-07 2.665645e-59 5.280681e-44 2.069922e-05
1.580000e-07 5.502505e-59 9.368919e-44 2.485241e-05
1.590000e-07 1.135844e-58 1.662222e-43 2.983892e-05
1.600000e-07 2.344643e-58 2.949094e-43 3.582595e-05
1.610000e-07 4.839884e-58 5.232246e-43 4.301425e-05
1.620000e-07 9.990635e-58 9.282985e-43 5.164484e-05
1.630000e-07 2.062297e-57 1.646976e-42 6.200711e-05
1.640000e-07 4.257057e-57 2.922044e-42 7.444852e-05
1.650000e-07 8.787546e-57 5.184254e-42 8.938623e-05
1.660000e-07 1.813952e-56 9.197839e-42 1.073211e-04
1.670000e-07 3.744415e-56 1.631869e-41 1.288546e-04
1.680000e-07 7.729335e-56 2.895242e-41 1.547086e-04
1.690000e-07 1.595513e-55 5.136703e-41 1.857501e-04
1.700000e-07 3.293506e-55 9.113474e-41 2.230199e-04
1.710000e-07 6.798556e-55 1.616901e-40 2.677677e-04
1.720000e-07 1.403379e-54 2.868686e-40 3.214939e-04
1.730000e-07 2.896897e-54 5.089588e-40 3.860000e-04
1.740000e-07 5.979862e-54 9.029883e-40 4.634489e-04
1.750000e-07 1.234381e-53 1.602071e-39 5.564376e-04
1.760000e-07 2.548048e-53 2.842374e-39 6.680839e-04
1.770000e-07 5.259757e-53 5.042905e-39 8.021315e-04
1.780000e-07 1.085735e-52 8.947059e-39 9.630751e-04
1.790000e-07 2.241207e-52 1.587376e-38 1.156311e-03
1.800000e-07 4.626369e-52 2.816303e-38 1.388319e-03
1.810000e-07 9.549891e-52 4.996650e-38 1.666878e-03
1.820000e-07 1.971318e-51 8.864994e-38 2.001329e-03
1.830000e-07 4.069254e-51 1.572816e-37 2.402885e-03
1.840000e-07 8.399877e-51 2.790471e-37 2.885012e-03
1.850000e-07 1.733928e-50 4.950819e-37 3.463875e-03
1.860000e-07 3.579227e-50 8.783682e-37 4.158884e-03
1.870000e-07 7.388350e-50 1.558390e-36 4.993343e-03
1.880000e-07 1.525126e-49 2.764876e-36 5.995232e-03
1.890000e-07 3.148211e-49 4.905409e-36 7.198144e-03
1.900000e-07 6.498632e-49 8.703116e-36 8.642415e-03
1.910000e-07 1.341467e-48 1.544096e-35 1.037647e-02
1.920000e-07 2.769098e-48 2.739516e-35 1.245846e-02
1.930000e-07 5.716056e-48 4.860415e-35 1.495818e-02
1.940000e-07 1.179926e-47 8.623289e-35 1.795947e-02
1.950000e-07 2.265523e-47 1.439491e-34 2.107477e-02
1.960000e-07 3.062799e-47 1.629827e-34 1.468734e-02
1.970000e-07 3.700272e-47 1.484591e-34 2.017522e-03
1.980000e-07 4.144679e-47 1.033687e-34 -1.151527e-02
1.990000e-07 4.372835e-47 3.699528e-35 -2.012250e-02
2.000000e-07 4.372835e-47 -3.699528e-35 -2.012250e-02
2.010000e-07 4.144679e-47 -1.033687e-34 -1.151527e-02
2.020000e-07 3.700272e-47 -1.484591e-34 2.017522e-03
2.030000e-07 3.062799e-47 -1.629827e-34 1.468734e-02
2.040000e-07 2.265523e-47 -1.439491e-34 2.107477e-02
2.050000e-07 1.179926e-47 -8.623289e-35 1.795947e-02
2.060000e-07 5.716056e-48 -4.860415e-35 1.495818e-02
2.070000e-07 2.769098e-48 -2.739516e-35 1.245846e-02
2.080000e-07 1.341467e-48 -1.544096e-35 1.037647e-02
2.090000e-07 6.498632e-49 -8.703116e-36 8.642415e-03
2.100000e-07 3.148211e-49 -4.905409e-36 7.198144e-03
2.110000e-07 1.525126e-49 -2.764876e-36 5.995232e-03
2.120000e-07 7.388350e-50 -1.558390e-36 4.993343e-03
2.130000e-07 3.579227e-50 -8.783682e-37 4.158884e-03
2.140000e-07 1.733928e-50 -4.950819e-37 3.463875e-03
2.150000e-07 8.399877e-51 -2.790471e-37 2.885012e-03
2.160000e-07 4.069253e-51 -1.572816e-37 2.402885e-03
2.170000e-07 1.971317e-51 -8.864994e-38 2.001329e-03
2.180000e-07 9.549882e-52 -4.996650e-38 1.666878e-03
2.190000e-07 4.626349e-52 -2.816303e-38 1.388319e-03
2.200000e-07 2.241168e-52 -1.587376e-38 1.156311e-03
2.210000e-07 1.085653e-52 -8.947055e-39 9.630751e-04
2.220000e-07 5.258060e-53 -5.042898e-39 8.021315e-04
2.230000e-07 2.544544e-53 -2.842362e-39 6.680839e-04
2.240000e-07 1.227150e-53 -1.602049e-39 5.564376e-04
2.250000e-07 5.830584e-54 -9.029493e-40 4.634489e-04
2.260000e-07 2.588751e-54 -5.088896e-40 3.860000e-04
2.270000e-07 7.672946e-55 -2.867459e-40 3.214939e-04
2.280000e-07 -6.331683e-55 -1.614723e-40 2.677677e-04
2.290000e-07 -2.381033e-54 -9.074831e-41 2.230199e-04
2.300000e-07 -5.435306e-54 -5.068143e-41 1.857501e-04
2.310000e-07 -1.147178e-53 -2.773604e-41 1.547086e-04
2.320000e-07 -2.380251e-53 -1.416061e-41 1.288546e-04
2.330000e-07 -4.919301e-53 -5.368993e-42 1.073211e-04
2.340000e-07 -1.015744e-52 1.608838e-42 8.938623e-05
2.350000e-07 -2.096868e-52 9.130175e-42 7.444852e-05
2.360000e-07 -4.328485e-52 1.973592e-41 6.200711e-05
2.370000e-07 -8.935024e-52 3.700897e-41 5.164484e-05
2.380000e-07 -1.844396e-51 6.678461e-41 4.301425e-05
2.390000e-07 -3.807260e-51 1.191218e-40 3.582595e-05
2.400000e-07 -7.859062e-51 2.117015e-40 2.983892e-05
2.410000e-07 -1.622292e-50 3.757993e-40 2.485241e-05
2.420000e-07 -3.348783e-50 6.668519e-40 2.069922e-05
2.430000e-07 -6.912661e-50 1.183184e-39 1.724009e-05
2.440000e-07 -1.426932e-49 2.099227e-39 1.435902e-05
2.450000e-07 -2.945517e-49 3.724443e-39 1.195942e-05
2.460000e-07 -6.080227e-49 6.607872e-39 9.960833e-06
